50405,2007,5.565,6.224,4.906,50405,2007,697,50405,2007,11.0,1.6,3.0,0.4,114.0,16.4,132.0,18.9,92.0,13.2,40.0,5.7,,,,,,,,,,50405,2007,1.0,0.7,0.3,97.7,0.0,52.8,47.2,,,,,,,,50405,2007,79,178,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2007,Agawam Junior High,0,Middle,Feeding Hills,42.06459,-72.67413,50405,2007,50000
50405,2008,5.518,6.182,4.855,50405,2008,717,50405,2008,18.0,2.5,13.0,1.8,107.0,14.9,159.0,22.2,118.0,16.5,41.0,5.7,,,,,,,,,,50405,2008,1.1,0.8,0.3,97.5,0.0,49.0,51.0,,,,,,,,50405,2008,112,728,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2008,Agawam Junior High,0,Middle,Feeding Hills,42.06459,-72.67413,50405,2008,50000
50405,2009,6.3,6.815,5.785,50405,2009,732,50405,2009,14.0,1.9,14.0,1.9,94.0,12.8,163.0,22.3,125.0,17.1,38.0,5.2,,,,,,,,,,50405,2009,1.1,1.1,2.3,94.7,0.1,49.6,50.4,,,,,,,,50405,2009,64,328,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2009,Agawam Junior High,0,Middle,Feeding Hills,42.0646,-72.6741,50405,2009,50000
50405,2010,5.501,6.239,4.763,50405,2010,724,50405,2010,4.0,0.6,4.0,0.6,100.0,13.8,170.0,23.5,134.0,18.5,36.0,5.0,,,,,,,,,,50405,2010,1.7,1.7,3.5,91.6,0.4,54.4,45.6,,,,,,,,50405,2010,39,224,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2010,Agawam Junior High,0,Middle,Feeding Hills,42.0646,-72.6741,50405,2010,50000
50405,2011,5.732,6.419,5.045,50405,2011,695,50405,2011,4.0,0.6,4.0,0.6,92.0,13.2,195.0,28.1,150.0,21.6,45.0,6.5,,,,,,,,,,50405,2011,2.0,1.7,4.3,90.4,0.4,53.5,46.5,,,,,,,,50405,2011,47,157,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2011,Agawam Junior High,0,Middle,Feeding Hills,42.0646,-72.6741,50405,2011,50000
50405,2012,5.951,6.563,5.339,50405,2012,697,50405,2012,14.0,2.0,5.0,0.7,94.0,13.5,198.0,28.4,165.0,23.7,33.0,4.7,,,,,,,,,,50405,2012,1.0,1.7,4.3,92.0,0.3,52.5,47.5,,,,,,,,50405,2012,25,120,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2012,Agawam Junior High,0,Middle,Feeding Hills,42.064118,-72.673621,50405,2012,50000
50405,2013,5.693,6.264,5.123,50405,2013,644,50405,2013,22.0,3.4,5.0,0.8,84.0,13.0,189.0,29.3,151.0,23.4,38.0,5.9,245.0,38.0,,,,,,,,50405,2013,0.3,2.3,4.2,91.5,0.2,52.8,47.2,,,,,,,,50405,2013,80,171,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2013,Agawam Junior High,0,Middle,Feeding Hills,42.06402,-72.673561,50405,2013,50000
50405,2014,5.668,6.181,5.155,50405,2014,629,50405,2014,23.0,3.7,8.0,1.3,86.0,13.7,229.0,36.4,201.0,32.0,28.0,4.5,270.0,42.9,,,,,,,,50405,2014,1.4,2.1,5.2,89.3,0.0,52.3,47.7,,,,,,,,50405,2014,58,142,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2014,Agawam Junior High,0,Middle,Feeding Hills,42.0641,-72.6736,50405,2014,50000
50405,2004,3.942,,3.942,50405,2004,736,50405,2004,29.0,3.9,4.0,0.5,97.0,13.2,119.0,16.2,,,,,,,,,,,,,,50405,2004,1.2,1.6,3.0,93.9,0.3,54.1,45.9,,,,,,,,50405,2004,74,244,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,50405,2004,Agawam Junior High,0,Middle,Feeding Hills,42.067831,-72.672896,50405,2004,5
70013,2002,3.822,,3.822,70013,2002,906,70013,2002,6.0,0.7,1.0,0.1,0.0,0.0,152.0,16.8,,,,,,,,,,,,,,70013,2002,0.9,0.9,1.2,96.2,0.8,49.3,50.7,,,,,,,,,,,,,,70013,2002,Amesbury Middle,0,Middle,Amesbury,42.849363,-70.931366,70013,2002,7
70013,2003,4.352,,4.352,70013,2003,847,70013,2003,9.0,1.1,5.0,0.6,0.0,0.0,141.0,16.6,,,,,,,,,,,,,,70013,2003,0.9,0.7,1.5,96.1,0.7,49.4,50.6,,,,,,,,,,,,,,70013,2003,Amesbury Middle,0,Middle,Amesbury,42.849363,-70.931366,70013,2003,7
70013,2005,4.542,,4.542,70013,2005,787,70013,2005,13.0,1.7,8.0,1.0,105.0,13.3,119.0,15.1,,,,,,,,,,,,,,70013,2005,2.0,0.9,2.7,93.8,0.6,50.2,49.8,,,,,,,,70013,2005,96,161,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2005,Amesbury Middle,0,Middle,Amesbury,42.84913,-70.93086,70013,2005,7
70013,2007,5.783,6.599,4.966,70013,2007,751,70013,2007,9.0,1.2,1.0,0.1,113.0,15.0,119.0,15.8,79.0,10.5,40.0,5.3,,,,,,,,,,70013,2007,1.6,0.7,1.6,93.7,0.4,53.0,47.0,,,,,,,,70013,2007,88,108,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2007,Amesbury Middle,0,Middle,Amesbury,42.84885,-70.9302,70013,2007,70000
70013,2008,5.657,6.204,5.111,70013,2008,720,70013,2008,11.0,1.5,6.0,0.8,115.0,16.0,111.0,15.4,76.0,10.6,35.0,4.9,,,,,,,,,,70013,2008,1.0,1.0,2.5,93.5,0.3,54.6,45.4,,,,,,,,70013,2008,186,254,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2008,Amesbury Middle,0,Middle,Amesbury,42.84885,-70.9302,70013,2008,70000
70013,2010,5.794,6.37,5.218,70013,2010,763,70013,2010,11.0,1.4,3.0,0.4,108.0,14.2,172.0,22.5,126.0,16.5,46.0,6.0,,,,,,,,,,70013,2010,0.4,0.7,4.1,92.4,0.1,52.7,47.3,,,,,,,,70013,2010,61,82,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2010,Amesbury Middle,0,Middle,Amesbury,42.8489,-70.9302,70013,2010,70000
70013,2011,6.076,6.279,5.872,70013,2011,751,70013,2011,8.0,1.1,1.0,0.1,111.0,14.8,202.0,26.9,147.0,19.6,55.0,7.3,,,,,,,,,,70013,2011,0.0,0.7,4.8,92.0,0.1,53.7,46.3,,,,,,,,70013,2011,16,19,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2011,Amesbury Middle,0,Middle,Amesbury,42.8489,-70.9302,70013,2011,70000
70013,2012,5.871,6.382,5.36,70013,2012,742,70013,2012,14.0,1.9,2.0,0.3,130.0,17.5,209.0,28.2,158.0,21.3,51.0,6.9,,,,,,,,,,70013,2012,0.9,0.4,4.4,91.4,0.0,55.3,44.7,,,,,,,,70013,2012,61,76,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2012,Amesbury Middle,0,Middle,Amesbury,42.849006,-70.928864,70013,2012,70000
